Id,Company_FK_Id,YearId,Amount,Status,Final_Submit,CreatedBy,CreatedDate,CreatedIP,UpdatedBy,UpdatedDate,UpdatedIP,IsActive
18391,4353,8,423700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18392,4353,9,63100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18393,4353,10,319940,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18394,4354,6,155571000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18395,4354,7,49443500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18396,4354,9,153535000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18397,4354,10,101766000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18398,4355,6,49181900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18399,4355,7,40431300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18400,4355,8,45731.8,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18401,4355,9,533595,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18402,4355,10,46601700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18403,4356,6,1124790000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18404,4356,7,1131340000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18405,4356,9,1803120000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18406,4356,10,1840160000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18407,4357,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18408,4357,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18409,4357,8,2272050,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18410,4357,9,21029700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18411,4357,10,74271200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18412,4358,7,4030540,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18413,4358,8,102787000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18414,4358,9,154631000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18415,4358,10,300101000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18416,4359,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18417,4359,9,11462200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18418,4359,10,650346,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18419,4360,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18420,4360,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18421,4361,8,3325000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18422,4361,9,1421300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18423,4361,10,6024500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18424,4362,6,13213600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18425,4362,7,11941000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18426,4362,8,24604900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18427,4362,10,16449200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18428,4363,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18429,4363,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18430,4364,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18431,4365,7,13237800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18432,4365,9,26189800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18433,4365,10,39949900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18434,4366,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18435,4366,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18436,4367,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18437,4368,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18438,4368,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18439,4369,6,50341600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18440,4369,7,41546000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18441,4369,9,78205800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18442,4369,10,88141700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18443,4370,6,59785600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18444,4370,7,47136500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18445,4370,8,134081000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18446,4370,10,509137000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18447,4371,6,175608000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18448,4371,7,137185000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18449,4371,8,134189000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18450,4371,9,156488000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18451,4371,10,271967000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18452,4372,6,7935860,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18453,4372,7,2326270,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18454,4372,8,5213080,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18455,4372,9,5633830,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18456,4372,10,7470740,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18457,4373,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18458,4373,7,90000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18459,4373,9,7148950,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18460,4373,10,14853000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18461,4374,6,684953,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18462,4374,7,2120540,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18463,4374,8,4655530,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18464,4374,9,6263850,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18465,4374,10,7422400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18466,4375,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18467,4375,7,13975500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18468,4375,9,13731100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18469,4375,10,50880500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18470,4376,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18471,4376,7,1166300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18472,4376,8,19950000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18473,4377,7,38006200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18474,4377,9,22725700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18475,4378,7,292500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18476,4378,10,66641900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18477,4379,10,12447800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18478,4380,8,225300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18479,4380,10,7829360,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18480,4381,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18481,4381,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18482,4381,8,1306000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18483,4381,9,5416000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18484,4381,10,46602000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18485,4382,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18486,4382,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18487,4382,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18488,4382,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18489,4383,7,6365000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18490,4383,8,11860200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18491,4383,9,20537600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18492,4383,10,24986300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18493,4384,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18494,4384,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18495,4384,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18496,4384,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18497,4384,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18498,4385,6,24788900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18499,4385,7,35638900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18500,4385,8,228541,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18501,4385,9,36565300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18502,4385,10,40522900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18503,4386,6,39172100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18504,4386,7,56464500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18505,4386,9,80906800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18506,4386,10,106601000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18507,4387,6,284862000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18508,4387,7,286252000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18509,4387,9,598401000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18510,4387,10,535426000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18511,4388,6,36135600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18512,4388,7,36558900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18513,4388,9,201932000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18514,4388,10,106408000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18515,4389,6,87604900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18516,4389,7,116111000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18517,4389,8,114279000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18518,4389,9,128732000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18519,4389,10,141672000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18520,4390,9,3860000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18521,4390,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18522,4391,6,43178500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18523,4391,7,35691200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18524,4391,8,55559500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18525,4391,9,54683100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18526,4391,10,58880100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18527,4392,6,46936300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18528,4392,7,58718900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18529,4392,8,89911500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18530,4392,9,117209000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18531,4393,7,3392040,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18532,4393,8,8732340,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18533,4393,10,8434590,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18534,4394,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18535,4395,6,43112100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18536,4395,7,39994100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18537,4395,8,54541400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18538,4395,10,147006000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18539,4396,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18540,4397,8,10948300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18541,4397,10,49409600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18542,4398,6,319916000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18543,4398,7,244370000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18544,4398,8,300085000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18545,4398,9,421220000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18546,4398,10,620181000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18547,4399,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18548,4399,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18549,4399,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18550,4399,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18551,4399,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18552,4400,6,502532000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18553,4400,7,495583000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18554,4400,8,582936000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18555,4400,9,759011000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18556,4400,10,795367000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18557,4401,6,127703000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18558,4401,7,110920000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18559,4401,8,125074000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18560,4401,9,172845000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18561,4401,10,166612000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18562,4402,6,943475000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18563,4402,7,965529000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18564,4402,8,1364210000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18565,4402,10,1554250000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18566,4403,6,94249400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18567,4403,7,80048100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18568,4403,8,110234000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18569,4403,9,75729900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18570,4403,10,122529000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18571,4404,6,640233000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18572,4404,7,695615000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18573,4404,8,999716000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18574,4404,9,1154050000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18575,4404,10,1173020000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18576,4405,6,24244200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18577,4405,7,16111400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18578,4405,9,47865000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18579,4405,10,62690600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18580,4406,6,77517100,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18581,4406,7,13463800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18582,4406,8,17635900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18583,4406,9,37379800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18584,4406,10,40159800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18585,4407,6,62548200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18586,4407,7,57957600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18587,4407,8,80391200,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18588,4407,9,88008800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18589,4407,10,103839000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18590,4408,6,9873000000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18591,4408,7,14640800000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18592,4408,8,15817700000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18593,4408,9,15744900000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18594,4409,6,403362000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18595,4409,7,314161000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18596,4409,8,325895000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18597,4409,9,397524000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18598,4409,10,485396000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18599,4410,6,320000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18600,4410,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18601,4410,8,140000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18602,4410,9,1447410,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18603,4410,10,120000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18604,4411,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18605,4411,7,35524500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18606,4411,9,490236000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18607,4411,10,670958000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18608,4412,7,1064820,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18609,4412,8,8857970,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18610,4412,9,7657550,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18611,4413,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18612,4413,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18613,4413,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18614,4413,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18615,4414,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18616,4414,8,9215000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18617,4414,9,43644400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18618,4414,10,106849000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18619,4415,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18620,4415,9,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18621,4415,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18622,4416,6,2212570,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18623,4416,7,18468900,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18624,4416,9,229126000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18625,4416,10,128870000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18626,4417,6,98624500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18627,4417,7,62116600,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18628,4417,8,101051000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18629,4417,9,127141000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18630,4417,10,159169000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18631,4418,6,4562950,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18632,4418,7,5197340,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18633,4418,8,7532000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18634,4418,9,6320000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18635,4418,10,6859780,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18636,4419,8,715884,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18637,4419,9,21959300,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18638,4419,10,4671000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18639,4420,6,249657000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18640,4420,7,184313000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18641,4420,8,152787000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18642,4420,9,251482000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18643,4420,10,196118000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18644,4421,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18645,4421,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18646,4421,8,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18647,4421,10,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18648,4422,6,6061980,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18649,4422,7,5933440,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18650,4422,10,8272380,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18651,4423,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18652,4423,7,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18653,4423,9,163506000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18654,4423,10,288133000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18655,4424,6,24443000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18656,4424,7,23823500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18657,4424,8,39100000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18658,4424,9,55539800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18659,4424,10,54285700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18660,4425,6,25000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18661,4425,7,3971000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18662,4425,8,1030320,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18663,4425,9,2934500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18664,4425,10,9738000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18665,4426,6,0,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18666,4426,7,2120000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18667,4426,9,12430700,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18668,4426,10,22578400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18669,4427,6,571196000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18670,4427,7,489411000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18671,4427,9,506712000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18672,4427,10,604587000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18673,4428,6,24675500,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18674,4428,8,51284400,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18675,4428,9,39343800,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18676,4429,6,1575960000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18677,4429,7,2063590000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18678,4429,9,2135710000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18679,4429,10,2769030000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18680,4430,6,358558000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18681,4430,7,299362000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
18682,4430,8,370638000,NULL,NULL,NULL,40:30.1,NULL,NULL,NULL,NULL,1
